Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,Target,Model Year,Manufacture,Model
0.0,0.0,1.0,0.0,75000.0,2.59,1.0,1.0,3.0,282.88,0.0,0.83,4.0,35.0,0.0,2,8400.0,0.0,2017,12,8
0.0,1.0,0.0,0.0,425000.0,2.82,1.0,1.0,4.0,471.91,0.0,0.28,4.0,45.0,0.0,3,15592.0,0.0,2017,12,8
0.0,1.0,0.0,0.0,75000.0,2.61,1.0,1.0,4.0,76.32,0.0,0.48,3.0,45.0,1.0,2,15600.0,0.0,2017,12,8
1.0,1.0,0.0,0.0,125000.0,1.79,1.0,1.0,3.0,279.53,0.0,17.62,6.0,55.0,1.0,5,13200.0,0.0,2016,12,8
0.0,0.0,1.0,0.0,225000.0,0.0,1.0,1.0,4.0,793.93,3.0,3.04,4.0,65.0,0.0,3,9046.5,0.0,2017,12,8
0.0,0.0,0.0,0.0,125000.0,1.88,1.0,1.0,4.0,819.01,1.0,9.43,3.0,75.0,0.0,4,5000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,75000.0,2.55,0.0,0.0,3.0,131.35,3.0,18.1,1.0,55.0,0.0,1,13542.857142857143,0.0,2016,12,8
0.0,0.0,0.0,0.0,225000.0,2.7,1.0,1.0,2.0,256.05,0.0,34.55,3.0,45.0,0.0,4,19500.0,0.0,2016,12,8
1.0,1.0,0.0,0.0,225000.0,2.64,1.0,1.0,4.0,941.92,2.0,1.66,5.0,65.0,0.0,3,11460.0,0.0,2016,5,15
0.0,0.0,0.0,0.0,275000.0,2.66,1.0,1.0,4.0,220.91,0.0,14.62,3.0,35.0,0.0,2,14400.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,475000.0,2.65,1.0,1.0,3.0,273.26,0.0,40.46,3.0,55.0,0.0,2,15600.0,0.0,2015,5,15
0.0,0.0,1.0,0.0,175000.0,2.72,1.0,1.0,4.0,709.33,12.0,15.18,5.0,45.0,1.0,4,13080.0,0.0,2016,12,8
0.0,0.0,1.0,0.0,125000.0,2.8,1.0,1.0,4.0,122.42,2.0,8.07,4.0,35.0,1.0,2,11658.0,0.0,2017,12,8
1.0,0.0,0.0,0.0,275000.0,2.01,1.0,1.0,4.0,109.89,4.0,13.9,1.0,45.0,0.0,1,15302.76923076923,0.0,2016,12,8
0.0,0.0,1.0,0.0,125000.0,2.94,0.0,1.0,4.0,399.95,6.0,15.46,2.0,75.0,0.0,2,18171.42857142857,0.0,2017,12,8
0.0,1.0,1.0,0.0,325000.0,2.42,1.0,1.0,4.0,453.51,2.0,36.89,6.0,55.0,0.0,4,16000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,500000.0,2.4,1.0,1.0,3.0,396.04,4.0,8.62,5.0,55.0,0.0,5,5408.0,0.0,2016,12,8
0.0,0.0,1.0,0.0,500000.0,2.39,1.0,1.0,4.0,462.64,1.0,36.58,3.0,65.0,0.0,4,17280.0,0.0,2017,12,8
1.0,0.0,1.0,0.0,125000.0,2.85,1.0,1.0,4.0,437.35,0.0,5.93,4.0,45.0,1.0,4,9333.333333333334,0.0,2017,12,8
0.0,0.0,1.0,0.0,500000.0,-2.9,1.0,1.0,4.0,194.71,0.0,9.76,3.0,45.0,0.0,2,-9000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,125000.0,-3.0,1.0,1.0,2.0,394.42,1.0,20.52,2.0,75.0,0.0,3,9085.714285714286,0.0,2017,12,8
0.0,0.0,0.0,0.0,50000.0,2.98,0.0,0.0,2.0,271.64,0.0,1.26,2.0,35.0,1.0,2,7885.714285714285,0.0,2017,12,8
0.0,0.0,1.0,1.0,500000.0,2.75,1.0,1.0,4.0,134.58,0.0,7.43,4.0,55.0,1.0,4,10400.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,50000.0,2.73,1.0,0.0,4.0,404.11,2.0,47.22,1.0,65.0,1.0,1,10920.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,125000.0,2.45,1.0,1.0,3.0,408.18,2.0,15.68,4.0,45.0,0.0,2,14000.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,225000.0,1.68,1.0,1.0,4.0,101.93,0.0,18.97,5.0,55.0,1.0,4,12564.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,175000.0,2.75,1.0,1.0,3.0,357.07,0.0,4.54,2.0,45.0,1.0,2,10140.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,125000.0,2.83,0.0,0.0,3.0,109.78,1.0,8.61,1.0,45.0,0.0,1,10000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,175000.0,2.97,0.0,0.0,3.0,109.29,0.0,4.34,4.0,35.0,0.0,2,9000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,225000.0,2.92,1.0,1.0,4.0,396.03,0.0,13.29,4.0,75.0,0.0,2,8200.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,175000.0,2.41,1.0,1.0,4.0,265.94,0.0,3.88,2.0,65.0,0.0,2,11160.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,125000.0,2.49,0.0,0.0,2.0,395.04,1.0,75.36,2.0,65.0,1.0,1,18300.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,175000.0,2.96,0.0,0.0,3.0,853.74,2.0,12.18,2.0,45.0,1.0,2,20000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,125000.0,0.05,1.0,1.0,3.0,447.22,0.0,18.43,4.0,45.0,0.0,2,26800.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,125000.0,2.64,0.0,1.0,3.0,486.81,0.0,16.4,3.0,65.0,0.0,2,19670.4,0.0,2017,12,8
0.0,1.0,0.0,0.0,50000.0,2.97,1.0,1.0,4.0,381.01,2.0,9.79,2.0,65.0,0.0,3,19800.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,225000.0,2.89,1.0,1.0,2.0,378.52,0.0,28.38,3.0,45.0,0.0,2,18000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,325000.0,2.97,1.0,1.0,4.0,460.25,0.0,47.47,4.0,45.0,0.0,3,31200.0,0.0,2017,12,8
1.0,0.0,0.0,0.0,175000.0,1.79,1.0,1.0,3.0,121.36,0.0,1.1,2.0,45.0,0.0,3,6000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,375000.0,0.02,1.0,1.0,4.0,100.14,0.0,11.23,2.0,55.0,0.0,3,7536.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,175000.0,2.72,0.0,0.0,4.0,199.96,10.0,42.24,4.0,55.0,0.0,3,22648.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,125000.0,2.34,1.0,1.0,2.0,260.68,0.0,11.58,1.0,35.0,0.0,2,13632.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,500000.0,2.72,1.0,0.0,4.0,373.85,3.0,54.53,2.0,65.0,0.0,2,160212.0,0.0,2017,12,8
1.0,1.0,1.0,0.0,225000.0,2.94,1.0,1.0,4.0,427.84,0.0,23.91,2.0,65.0,0.0,3,10275.0,0.0,2017,12,8
0.0,1.0,0.0,0.0,175000.0,2.83,0.0,1.0,4.0,132.96,1.0,15.91,3.0,55.0,0.0,2,13800.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,225000.0,2.69,1.0,1.0,4.0,463.14,2.0,13.0,5.0,55.0,0.0,5,13714.285714285714,0.0,2017,12,8
0.0,0.0,0.0,0.0,325000.0,2.56,1.0,1.0,4.0,330.96,0.0,18.41,4.0,45.0,1.0,3,18000.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,375000.0,1.78,1.0,1.0,4.0,347.41,2.0,31.0,4.0,45.0,1.0,3,15000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,500000.0,2.37,1.0,1.0,4.0,186.59,0.0,22.96,4.0,35.0,0.0,2,10285.714285714286,0.0,2017,12,8
0.0,0.0,0.0,1.0,275000.0,2.84,1.0,1.0,4.0,387.83,0.0,32.6,5.0,55.0,0.0,4,24000.0,0.0,2017,12,8
1.0,0.0,0.0,0.0,500000.0,2.7,1.0,1.0,3.0,408.29,0.0,11.59,4.0,45.0,0.0,3,12000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,175000.0,2.89,1.0,1.0,4.0,436.45,0.0,6.52,3.0,55.0,1.0,3,19536.0,0.0,2017,12,8
0.0,1.0,1.0,0.0,500000.0,2.99,1.0,1.0,4.0,350.98,0.0,0.84,7.0,55.0,0.0,4,15300.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,175000.0,2.77,0.0,0.0,4.0,128.9,4.0,23.17,2.0,35.0,0.0,1,16000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,375000.0,2.65,1.0,1.0,3.0,95.37,2.0,13.65,2.0,75.0,0.0,2,10080.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,75000.0,0.91,1.0,1.0,3.0,104.65,1.0,51.37,4.0,45.0,0.0,2,28350.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,500000.0,2.88,1.0,1.0,4.0,351.64,3.0,57.7,3.0,45.0,0.0,2,16000.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,125000.0,1.38,1.0,1.0,4.0,959.34,0.0,28.13,3.0,35.0,0.0,2,14000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,225000.0,2.99,1.0,1.0,3.0,336.29,6.0,5.61,2.0,65.0,0.0,2,9600.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,75000.0,2.22,1.0,0.0,2.0,847.38,0.0,18.6,2.0,45.0,1.0,2,10700.0,0.0,2017,12,8
0.0,1.0,0.0,0.0,225000.0,2.97,1.0,1.0,4.0,347.47,2.0,20.04,4.0,45.0,0.0,3,19320.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,75000.0,2.94,1.0,1.0,4.0,125.92,0.0,8.11,1.0,55.0,1.0,2,12000.0,0.0,2017,12,8
1.0,0.0,0.0,0.0,125000.0,2.77,0.0,0.0,3.0,274.2,0.0,10.15,3.0,45.0,0.0,2,6857.142857142857,0.0,2017,12,8
0.0,0.0,1.0,0.0,75000.0,2.99,1.0,0.0,2.0,93.15,2.0,18.18,4.0,55.0,0.0,2,12480.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,325000.0,1.48,0.0,0.0,4.0,399.66,0.0,11.01,2.0,35.0,0.0,2,15160.8,0.0,2017,12,8
0.0,0.0,0.0,0.0,375000.0,2.51,1.0,1.0,4.0,161.97,0.0,16.98,2.0,65.0,0.0,2,9000.0,0.0,2017,12,8
1.0,0.0,0.0,0.0,500000.0,0.02,1.0,1.0,2.0,380.06,0.0,14.06,2.0,45.0,0.0,4,16308.0,0.0,2017,12,8
0.0,1.0,0.0,0.0,175000.0,2.65,1.0,0.0,4.0,747.72,0.0,34.51,2.0,35.0,0.0,2,11604.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,175000.0,2.77,1.0,1.0,4.0,86.89,0.0,9.61,4.0,35.0,1.0,2,12000.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,125000.0,2.84,1.0,1.0,3.0,129.09,1.0,5.25,2.0,55.0,0.0,2,11110.0,0.0,2017,12,8
1.0,1.0,1.0,0.0,325000.0,3.0,1.0,1.0,4.0,97.33,2.0,28.24,4.0,35.0,0.0,4,18000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,475000.0,0.26,1.0,1.0,4.0,152.01,0.0,22.83,4.0,55.0,0.0,3,2905.2631578947367,0.0,2017,12,8
0.0,0.0,0.0,0.0,225000.0,2.63,1.0,0.0,4.0,2844.49,1.0,18.67,4.0,55.0,0.0,4,12000.0,0.0,2017,12,8
1.0,0.0,0.0,0.0,75000.0,2.75,0.0,0.0,4.0,92.23,0.0,1.92,4.0,45.0,0.0,2,38980.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,225000.0,0.02,1.0,1.0,4.0,395.48,0.0,33.58,4.0,55.0,0.0,2,21600.0,0.0,2017,12,8
0.0,1.0,0.0,0.0,325000.0,2.57,1.0,1.0,4.0,868.59,0.0,26.21,3.0,55.0,1.0,2,10000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,75000.0,2.95,0.0,0.0,4.0,127.2,4.0,8.96,2.0,35.0,0.0,2,12252.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,375000.0,2.73,1.0,1.0,4.0,255.62,0.0,17.28,4.0,45.0,0.0,3,18090.0,0.0,2017,12,8
0.0,0.0,0.0,1.0,225000.0,2.75,1.0,1.0,4.0,415.5,6.0,10.76,3.0,65.0,0.0,5,20632.800000000003,0.0,2017,12,8
0.0,0.0,1.0,0.0,125000.0,2.89,1.0,1.0,3.0,142.06,0.0,4.09,2.0,45.0,1.0,2,9000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,175000.0,2.97,0.0,1.0,3.0,80.33,1.0,22.82,4.0,35.0,0.0,2,7504.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,75000.0,2.89,0.0,0.0,3.0,85.92,10.0,1.46,1.0,65.0,1.0,1,8000.0,0.0,2017,12,8
0.0,0.0,0.0,0.0,225000.0,1.63,0.0,0.0,4.0,84.59,1.0,4.68,4.0,35.0,1.0,2,10285.714285714286,0.0,2017,12,8
0.0,0.0,0.0,0.0,275000.0,2.95,1.0,1.0,3.0,242.78,0.0,9.62,4.0,45.0,0.0,2,10588.235294117649,0.0,2016,12,8
0.0,0.0,0.0,0.0,75000.0,2.82,0.0,0.0,4.0,416.5,2.0,49.05,2.0,25.0,1.0,3,5810.526315789473,0.0,2017,12,8
0.0,0.0,1.0,0.0,275000.0,1.26,1.0,1.0,4.0,364.48,0.0,4.82,2.0,75.0,0.0,4,5700.0,0.0,2017,12,8
0.0,0.0,1.0,0.0,500000.0,2.63,1.0,1.0,4.0,324.95,0.0,22.51,2.0,65.0,0.0,3,5666.666666666667,1.0,2012,9,7
0.0,0.0,0.0,0.0,125000.0,-2.97,1.0,1.0,3.0,571.75,0.0,15.58,2.0,55.0,0.0,3,10992.0,1.0,2013,4,4
0.0,0.0,0.0,0.0,325000.0,2.87,1.0,1.0,4.0,715.41,0.0,8.35,3.0,75.0,0.0,5,5684.210526315789,1.0,2013,9,7
0.0,0.0,1.0,0.0,225000.0,1.58,1.0,1.0,4.0,120.4,0.0,2.19,2.0,55.0,0.0,2,5714.285714285715,1.0,2014,1,14
0.0,0.0,0.0,0.0,375000.0,2.57,1.0,1.0,3.0,407.45,0.0,40.95,5.0,45.0,0.0,2,16800.0,1.0,2013,9,7
0.0,0.0,1.0,0.0,225000.0,2.33,1.0,1.0,2.0,196.28,1.0,52.85,7.0,35.0,0.0,2,45333.333333333336,1.0,2014,11,9
0.0,0.0,1.0,0.0,275000.0,2.47,1.0,1.0,4.0,123.65,0.0,3.04,3.0,45.0,0.0,2,6000.0,1.0,2012,9,7
0.0,0.0,0.0,0.0,125000.0,0.0,1.0,1.0,4.0,289.51,0.0,47.75,2.0,65.0,0.0,2,14250.0,1.0,2014,12,11
0.0,0.0,1.0,0.0,75000.0,2.65,1.0,0.0,4.0,113.45,0.0,24.4,2.0,55.0,0.0,2,14727.272727272728,1.0,2013,9,7
0.0,0.0,1.0,0.0,175000.0,2.03,1.0,1.0,4.0,644.54,0.0,39.08,6.0,45.0,1.0,4,27272.727272727272,1.0,2014,9,7
0.0,0.0,0.0,0.0,500000.0,1.07,1.0,1.0,4.0,467.91,10.0,7.53,4.0,55.0,0.0,3,17520.0,1.0,2013,11,9
0.0,0.0,0.0,0.0,225000.0,0.0,1.0,1.0,3.0,399.26,0.0,14.12,4.0,35.0,0.0,2,9818.181818181818,1.0,2014,12,11
1.0,0.0,0.0,0.0,325000.0,1.62,1.0,1.0,4.0,372.35,5.0,2.9,4.0,55.0,0.0,2,20530.90909090909,1.0,2013,11,9
0.0,0.0,0.0,0.0,125000.0,-3.0,1.0,0.0,3.0,396.17,0.0,14.22,4.0,35.0,0.0,2,11200.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,175000.0,2.74,0.0,1.0,3.0,113.05,0.0,10.12,2.0,35.0,1.0,2,6000.0,1.0,2014,10,18
0.0,0.0,1.0,0.0,325000.0,-2.93,1.0,1.0,4.0,81.15,0.0,29.6,4.0,45.0,0.0,2,11454.545454545454,1.0,2014,1,14
0.0,0.0,0.0,0.0,325000.0,2.66,1.0,1.0,4.0,235.49,0.0,18.36,2.0,35.0,0.0,2,8400.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,75000.0,2.72,1.0,1.0,3.0,359.34,0.0,10.93,1.0,25.0,0.0,2,7675.714285714285,1.0,2013,2,0
0.0,0.0,0.0,0.0,375000.0,1.46,1.0,1.0,4.0,473.36,0.0,14.53,4.0,45.0,0.0,2,12000.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,275000.0,0.43,1.0,1.0,4.0,155.66,0.0,10.2,3.0,45.0,1.0,4,3382.5,1.0,2013,2,0
0.0,0.0,0.0,0.0,75000.0,2.59,1.0,1.0,4.0,222.55,0.0,4.66,2.0,80.0,0.0,2,3022.372881355932,1.0,2013,9,7
0.0,0.0,1.0,0.0,125000.0,2.76,1.0,1.0,4.0,221.14,1.0,9.73,1.0,45.0,0.0,2,10285.714285714286,1.0,2013,9,7
0.0,1.0,0.0,0.0,75000.0,2.81,1.0,1.0,4.0,76.58,3.0,11.65,3.0,45.0,1.0,1,10909.09090909091,1.0,2013,9,7
0.0,0.0,0.0,0.0,500000.0,-3.0,1.0,1.0,3.0,862.18,12.0,65.27,5.0,55.0,0.0,5,23294.117647058825,1.0,2013,11,9
1.0,0.0,0.0,0.0,175000.0,2.65,1.0,1.0,4.0,220.7,2.0,7.65,3.0,45.0,0.0,2,12342.222222222224,1.0,2013,11,9
0.0,1.0,0.0,0.0,475000.0,1.3,1.0,1.0,4.0,204.96,350.0,1.57,2.0,55.0,0.0,3,6524.0,1.0,2014,1,14
0.0,0.0,0.0,0.0,175000.0,2.74,1.0,1.0,4.0,805.83,2.0,1.91,3.0,55.0,0.0,2,10654.736842105263,1.0,2013,11,9
0.0,0.0,1.0,0.0,225000.0,2.42,1.0,1.0,4.0,495.41,0.0,7.93,2.0,75.0,0.0,2,10222.222222222224,1.0,2012,9,7
0.0,0.0,0.0,0.0,275000.0,2.47,1.0,1.0,4.0,280.41,0.0,12.49,3.0,55.0,0.0,3,7764.7058823529405,1.0,2013,2,0
0.0,0.0,0.0,0.0,175000.0,2.7,1.0,0.0,3.0,384.41,1.0,12.11,1.0,35.0,0.0,1,9000.0,1.0,2013,11,9
0.0,0.0,0.0,0.0,325000.0,2.62,1.0,1.0,4.0,389.48,2.0,2.3,3.0,55.0,0.0,5,9671.5,1.0,2013,11,9
0.0,0.0,0.0,0.0,375000.0,2.85,1.0,1.0,4.0,13.65,0.0,17.54,4.0,45.0,1.0,3,15428.57142857143,1.0,2014,9,7
0.0,0.0,0.0,0.0,225000.0,2.86,1.0,1.0,4.0,81.36,0.0,33.28,4.0,45.0,0.0,3,18000.0,1.0,2013,9,7
1.0,0.0,0.0,0.0,275000.0,2.25,0.0,0.0,3.0,221.51,0.0,35.85,1.0,65.0,0.0,3,3818.181818181818,1.0,2014,2,0
0.0,0.0,0.0,0.0,125000.0,1.51,1.0,1.0,3.0,244.48,0.0,21.03,4.0,55.0,0.0,3,13993.241379310344,1.0,2012,9,7
0.0,1.0,0.0,0.0,125000.0,2.75,1.0,1.0,4.0,386.61,0.0,5.41,2.0,45.0,1.0,2,8157.391304347826,1.0,2013,9,7
0.0,0.0,0.0,0.0,325000.0,1.05,1.0,1.0,4.0,181.44,10.0,10.62,1.0,55.0,1.0,2,12521.739130434784,1.0,2013,11,9
0.0,0.0,0.0,0.0,225000.0,2.58,1.0,1.0,3.0,499.87,0.0,9.02,1.0,65.0,0.0,2,12818.18181818182,1.0,2011,9,7
1.0,0.0,0.0,0.0,175000.0,2.59,1.0,1.0,3.0,113.36,0.0,18.82,4.0,45.0,0.0,2,7200.0,1.0,2015,3,5
0.0,0.0,0.0,0.0,75000.0,2.89,1.0,1.0,4.0,75.09,5.0,9.25,1.0,65.0,1.0,2,3327.272727272727,1.0,2013,11,9
0.0,0.0,0.0,0.0,225000.0,2.89,1.0,1.0,3.0,141.99,0.0,31.63,4.0,45.0,0.0,3,17217.391304347828,1.0,2013,9,7
0.0,0.0,1.0,0.0,275000.0,1.14,1.0,1.0,4.0,894.49,0.0,3.81,4.0,45.0,0.0,3,11205.473684210529,1.0,2013,9,7
0.0,0.0,0.0,0.0,125000.0,2.77,1.0,1.0,4.0,358.46,0.0,13.32,2.0,75.0,0.0,3,140713.7142857143,1.0,2015,2,0
0.0,0.0,0.0,0.0,275000.0,2.35,1.0,1.0,4.0,255.56,20.0,10.25,3.0,65.0,0.0,4,21600.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,75000.0,-2.69,1.0,1.0,3.0,85.19,0.0,16.69,3.0,45.0,0.0,3,8000.0,1.0,2014,10,18
0.0,0.0,0.0,0.0,75000.0,2.78,1.0,1.0,3.0,665.42,5.0,3.65,2.0,65.0,0.0,2,7815.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,75000.0,2.79,1.0,1.0,3.0,295.44,5.0,0.41,2.0,75.0,0.0,2,11111.111111111111,1.0,2013,11,9
0.0,0.0,0.0,0.0,425000.0,-2.73,1.0,1.0,4.0,696.55,2.0,5.51,3.0,55.0,0.0,4,13285.714285714286,1.0,2012,11,9
0.0,0.0,0.0,0.0,225000.0,2.12,1.0,1.0,3.0,123.05,0.0,22.56,2.0,55.0,0.0,3,15000.0,1.0,2013,3,5
0.0,1.0,0.0,0.0,125000.0,2.32,1.0,1.0,4.0,855.58,20.0,28.97,2.0,75.0,0.0,1,25628.903225806447,1.0,2012,11,9
1.0,0.0,1.0,1.0,275000.0,0.0,1.0,1.0,3.0,270.73,0.0,7.68,4.0,55.0,0.0,5,3180.0,1.0,2015,7,1
0.0,0.0,0.0,0.0,375000.0,2.05,1.0,1.0,4.0,377.06,0.0,34.05,4.0,45.0,0.0,2,16800.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,125000.0,2.74,1.0,1.0,4.0,716.06,0.0,21.89,2.0,65.0,0.0,3,4173.913043478261,1.0,2013,2,0
0.0,0.0,0.0,0.0,500000.0,-3.0,1.0,0.0,3.0,249.97,0.0,7.13,3.0,65.0,0.0,5,4666.666666666667,1.0,2013,11,9
0.0,0.0,0.0,0.0,75000.0,1.23,1.0,1.0,3.0,382.68,0.0,25.69,3.0,45.0,1.0,2,12000.0,1.0,2014,1,14
0.0,1.0,0.0,0.0,175000.0,0.0,1.0,1.0,2.0,255.83,0.0,15.0,2.0,65.0,0.0,3,13800.0,1.0,2013,12,11
0.0,1.0,0.0,0.0,325000.0,0.0,1.0,1.0,4.0,245.99,0.0,12.83,6.0,55.0,0.0,4,22909.090909090908,1.0,2014,12,11
0.0,0.0,1.0,0.0,125000.0,2.82,1.0,1.0,4.0,1123.11,0.0,14.92,3.0,55.0,0.0,2,5454.545454545455,1.0,2014,2,0
0.0,0.0,0.0,0.0,225000.0,-2.91,1.0,1.0,2.0,957.22,0.0,19.75,2.0,55.0,0.0,4,9329.53846153846,1.0,2013,2,0
0.0,0.0,0.0,0.0,475000.0,2.41,1.0,1.0,4.0,147.98,4.0,74.03,1.0,45.0,0.0,1,18000.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,75000.0,2.79,1.0,1.0,2.0,88.5,2.0,34.47,1.0,75.0,0.0,1,12000.0,1.0,2014,1,14
0.0,0.0,0.0,0.0,175000.0,2.65,1.0,1.0,2.0,485.18,1.0,16.37,3.0,45.0,0.0,2,7655.172413793103,1.0,2012,9,7
0.0,1.0,0.0,0.0,175000.0,2.76,1.0,1.0,4.0,1234.7,0.0,4.98,3.0,55.0,0.0,2,9800.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,75000.0,2.4,1.0,0.0,3.0,463.16,0.0,7.17,1.0,55.0,1.0,2,8587.42857142857,1.0,2013,2,0
0.0,0.0,0.0,0.0,375000.0,2.58,1.0,1.0,4.0,98.08,1.0,20.56,2.0,75.0,1.0,2,6024.5,1.0,2013,11,9
0.0,0.0,0.0,0.0,500000.0,-2.74,1.0,1.0,3.0,306.9,0.0,14.42,4.0,45.0,0.0,3,7428.571428571428,1.0,2013,2,0
0.0,0.0,0.0,0.0,125000.0,2.73,1.0,1.0,4.0,41.24,0.0,10.43,2.0,65.0,0.0,4,9085.714285714286,1.0,2014,3,5
0.0,0.0,1.0,0.0,275000.0,2.2,1.0,1.0,3.0,971.13,0.0,46.84,2.0,45.0,0.0,4,26733.333333333336,1.0,2014,1,14
0.0,0.0,0.0,0.0,225000.0,2.67,1.0,1.0,4.0,110.24,0.0,10.66,4.0,35.0,0.0,2,11478.260869565216,1.0,2013,9,7
1.0,0.0,0.0,0.0,125000.0,2.86,1.0,1.0,3.0,366.21,0.0,5.8,3.0,45.0,0.0,2,8800.0,1.0,2012,9,7
0.0,0.0,0.0,0.0,125000.0,2.15,1.0,1.0,4.0,668.52,0.0,35.21,4.0,45.0,0.0,2,18000.0,1.0,2014,3,5
0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,388.59,0.0,9.28,4.0,45.0,1.0,2,12534.0,1.0,2012,8,19
0.0,0.0,0.0,0.0,75000.0,2.74,1.0,1.0,3.0,138.59,0.0,6.82,1.0,75.0,0.0,5,4000.0,1.0,2014,9,7
0.0,1.0,1.0,0.0,175000.0,1.72,1.0,1.0,3.0,385.39,0.0,19.4,4.0,45.0,0.0,3,1121.142857142857,1.0,2013,2,0
0.0,0.0,0.0,0.0,125000.0,2.65,1.0,1.0,3.0,219.88,1.0,16.39,4.0,35.0,1.0,3,9000.0,1.0,2014,2,0
0.0,0.0,0.0,0.0,325000.0,2.83,1.0,1.0,4.0,2034.32,0.0,9.33,4.0,45.0,0.0,2,9120.0,1.0,2013,9,7
0.0,0.0,0.0,0.0,275000.0,0.0,1.0,1.0,4.0,149.69,1.0,13.03,2.0,65.0,0.0,2,10909.09090909091,1.0,2013,11,9
0.0,0.0,0.0,0.0,75000.0,2.71,1.0,1.0,4.0,163.31,0.0,7.01,4.0,35.0,0.0,2,11106.0,1.0,2015,2,0
0.0,0.0,0.0,0.0,500000.0,2.28,1.0,1.0,4.0,363.59,5.0,37.23,2.0,65.0,0.0,3,22000.0,1.0,2014,11,9
0.0,0.0,0.0,0.0,175000.0,2.74,1.0,1.0,4.0,2378.88,3.0,15.44,2.0,75.0,0.0,3,8114.285714285714,1.0,2013,11,9
0.0,0.0,0.0,0.0,175000.0,2.34,1.0,1.0,3.0,82.77,0.0,4.46,6.0,45.0,1.0,5,11880.0,1.0,2013,10,18
0.0,0.0,0.0,0.0,225000.0,2.79,1.0,1.0,4.0,320.92,0.0,6.73,2.0,65.0,1.0,2,10500.0,1.0,2014,9,7
0.0,0.0,0.0,0.0,50000.0,2.69,1.0,1.0,3.0,410.74,0.0,2.41,1.0,65.0,1.0,2,3096.774193548388,1.0,2012,9,7
0.0,0.0,1.0,0.0,175000.0,2.84,1.0,1.0,3.0,819.4,2.0,83.97,3.0,65.0,0.0,2,19500.0,1.0,2013,11,9
0.0,0.0,0.0,0.0,175000.0,2.84,1.0,1.0,3.0,493.18,0.0,13.17,3.0,45.0,1.0,2,9500.0,1.0,2012,8,19
0.0,0.0,0.0,0.0,500000.0,1.0,1.0,1.0,3.0,597.13,4.0,19.42,4.0,45.0,0.0,2,16254.545454545454,1.0,2013,11,9
