Station Name,City,State,ZIP,Latitude,Longitude,year
Tours in the Glades - Tesla Destination,Florida City,FL,33034,25.447449,-80.479561,2015
Tower Place 100 - Tesla Destination,Atlanta,GA,30326,33.8493203,-84.3632083,2018
Town of Centreville - Tesla Destination,Centreville,MD,21617,39.044755,-76.0656196,2019
Town of Mitchell - Tesla Destination,Mitchell,OR,97750,44.566544,-120.155347,2017
TownePlace Suites Montgomery EastChase - Tesla Destination,Montgomery,AL,36117,32.358921,-86.158092,2018
"Trump Golf Links, Ferry Point - Tesla Destination",Bronx,NY,10465,40.8124589,-73.83447,2018
Two Wisconsin Circle - Tesla Destination,Chevy Chase,MD,20815,38.96197,-77.085332,2013
UGP - Tesla Destination,Los Angeles,CA,90064,34.039223,-118.436732,2018
Universal Studios Hollywood - Tesla Destination,Universal City,CA,91608,34.138117,-118.353378,2015
University Business Park - Tesla Destination,Santa Cruz,CA,95060,36.959947,-122.055632,2018
University of Massachusetts Medical School - Tesla Destination,Worcester,MA,1605,42.275364,-71.762347,2015
Victoria Park Hotel - Tesla Destination,Fort Lauderdale,FL,33304,26.135869,-80.119945,2014
Viejas Casino and Resort - Tesla Destination,Alpine,CA,91901,32.843397,-116.705637,2019
Village of Oak Brook - Golf Club - Tesla Destination,Oak Brook,IL,60523,41.841189,-87.930678,2018
"Virgin Hotels, Chicago - LAZ Parking - Tesla Destination",Chicago,IL,60601,41.88605,-87.626025,2015
Vista Sotheby's international Realty - Tesla Destination,Rolling Hills Estates,CA,90274,33.771781,-118.371064,2016
VNT Properties - Tesla Destination,Anaheim,CA,92805,33.835983,-117.912871,2017
Washington College - Tesla Destination,Chestertown,MD,21620,39.2170867,-76.0688146,2019
Waverly South Beach - Tesla Destination,Miami Beach,FL,33139,25.784729,-80.142609,2016
Westfield Annapolis - Nordstroms Parking - Tesla Destination,Annapolis,MD,21401,38.991254,-76.542499,2016
Weston Park at Longwood Station - Tesla Destination,Longwood,FL,32750,28.701448,-81.345066,2016
Whitehawk Lodge and Golf - Tesla Destination,Clio,CA,96106,39.716992,-120.545801,2018
"Wild Dunes Resort, a Destination Hotel - Tesla Destination",Isle of Palms,SC,29451,32.803513,-79.74105,2016
Wonderland Montessori Academy of Flower mound - Tesla Destination,Flower Mound,TX,75022,33.03662,-97.088537,2015
Wonderland Montessori Academy of Las Colinas - Tesla Destination,Irving,TX,75039,32.896062,-96.941364,2015
Wonderland Montessori Academy of Mckinney - Tesla Destination,McKinney,TX,75070,33.171571,-96.702428,2015
Wrap Factory - Tesla Destination,Edwardsville,KS,66111,39.063122,-94.83369,2019
Zion Canyon Lodge - Tesla Destination,Springdale,UT,84767,37.18781,-113.001248,2019
Zone 28 - Tesla Destination,Pittsburgh,PA,15238,40.5348104,-79.8438015,2019
TOWN OF AVON E. BENCHMAR DC1,Avon,CO,81620,39.633203,-106.520799,2020
THEJERKYOUTLET JERKY 1,Kawkawlin,MI,48631,43.667653,-84.015301,2020
H3 QOZB MARRIOTTJC DC2,Jefferson City,MO,65101,38.579899,-92.183057,2020
RTS BAYTOWNE 2,Webster,NY,14580,43.19229,-77.49904,2020
CCAA STATION 5,North Charleston,SC,29418,32.882727,-80.03876,2020
HAMPTON FB DUAL HISFB,Farmers Branch,TX,75234,32.904427,-96.922807,2020
"Target T1390 (Tucker, GA)",Tucker,GA,30084,33.84567,-84.24504,2020
12331 Vanowen Street,North Hollywood,CA,91605,34.19402461,-118.4016697,2020
Runway Mall - Tesla Supercharger,"Playa Vista, CA",CA,90094,33.976901,-118.417884,2020
Target - Tesla Supercharger,San Jose,CA,95134,37.417306,-121.956825,2020
Woodman's - Tesla Supercharger,Buffalo Grove,IL,60089,42.169081,-87.922739,2020
The Mill at Water Mill - Tesla Supercharger,Water Mill,NY,11976,40.911877,-72.353105,2020
Home2 Suites by Hilton - Los Angeles Montebello,Montebello,CA,90640,34.030479,-118.129924,2020
Hilton Garden Inn Los Angeles Montebello,Montebello,CA,90640,34.027375,-118.133309,2020
East Los Angeles College - Parking Structure 3,Monterey Park,CA,91754,34.040986,-118.150683,2020
"The Langham - Huntington, Pasadena",Pasadena,CA,91106,34.121386,-118.133626,2020
Comfort Suites Fernandina Beach At Amelia Island,Fernandina Beach,FL,32034,30.667963,-81.43261,2020
The Daytona,Daytona Beach,FL,32114,29.194224,-81.073386,2020
Fairfield Inn & Suites by Marriott Daytona Beach Speedway/Airport,Daytona Beach,FL,32114,29.194192,-81.070758,2020
Hampton Inn Debary/Deltona,Debary,FL,32713,28.872255,-81.28616,2020
Seminole State College - Sanford/Lake Mary Campus,Sanford,FL,32773,28.746757,-81.307763,2020
Victorville Chevrolet,Victorville,CA,92392,34.498868,-117.327681,2020
"BP - Clear Spring, MD",Clear Spring,MD,21722,39.653757,-77.927112,2020
Joe Machens Capital City Ford,Jefferson City,MO,65109,38.578689,-92.199789,2020
Nissan of Jefferson City,Jefferson City,MO,65109,38.580327,-92.239138,2020
California Institute of Technology - North Wilson Parking Structure,Pasadena,CA,91125,34.139958,-118.128446,2020
California Institute of Technology - California Parking Structure,Pasadena,CA,91125,34.134066,-118.126363,2020
Ace Hardware - Pasadena,Pasadena,CA,91107,34.147213,-118.100741,2020
Terminal Tower Parking Garage,Cleveland,OH,44113,41.49838,-81.695874,2020
University of Central Oklahoma - Parking Lot 16,Edmond,OK,73034,35.659077,-97.468544,2020
University of Central Oklahoma - Parking Lot 57,Edmond,OK,73034,35.657257,-97.47518,2020
MOA RUSTIC GOAT,Anchorage,AK,99517,61.195135,-149.936129,2020
VIP LOT CHARGER VIP LOT CHARGER,GIRDWOOD,AK,99587,60.971375,-149.098667,2020
58 - Sawmill Rd,Dublin,OH,43017,40.092665,-83.094179,2020
Del Dios Middle School,Escondido,CA,92025,33.110561,-117.101105,2020
Farr Elementary School,Escondido,CA,92026,33.13802,-117.077242,2020
Orange Glen Elementary School,Escondido,CA,92025,33.144631,-117.035985,2020
District Office,Escondido,CA,92025,33.119064,-117.115169,2020
Bernardo Elementary,Escondido,CA,92029,33.085103,-117.09113,2020
Bear Valley Middle School,Escondido,CA,92025,33.084247,-117.05771,2020
LR Green Elementary School,Escondido,CA,92025,33.084949,-117.05953,2020
Hidden Valley Middle School,Escondido,CA,92027,33.134849,-117.033434,2020
Oak Hill Elementary School,Escondido,CA,92025,33.13067,-117.049756,2020
Quantum Academy,Escondido,CA,92027,33.14368,-117.034997,2020
Rincon Middle School,Escondido,CA,92025,33.157249,-117.082212,2020
Reidy Creek Elementary,Escondido,CA,92026,33.17185,-117.092279,2020
Rock Springs Elementary,Escondido,CA,92026,33.137582,-117.10662,2020
"Sam’s Club 4991 – Cocoa,Fl",Cocoa,FL,32926,28.36139,-80.79314,2020
"Walmart 1164 - Columbia, SC",Columbia,SC,29212,34.07511,-81.15225,2020
Montebello Plaza,Montebello,CA,90640,34.03118,-118.12415,2020
Discovery Square Apartments,Herndon,VA,20121,38.917905,-77.420465,2020
6200 VARIEL SPACE 281,Los Angeles,CA,91367,34.183429,-118.592618,2020
SANTA ANA 5TH & SPURGEON,Santa Ana,CA,92701,33.748639,-117.865437,2020
SANTA ANA 301 E 4TH ST,Santa Ana,CA,92701,33.748564,-117.865378,2020
SANTA ANA BIRCH & 3RD,Santa Ana,CA,92701,33.747336,-117.871641,2020
SANTA ANA 5TH & MAIN,Santa Ana,CA,92701,33.748666,-117.868015,2020
SANTA ANA CIVIC CENTER #1,Santa Ana,CA,92701,33.750296,-117.872869,2020
CENTERCAL EV3,Long Beach,CA,90803,33.753902,-118.109937,2020
IMC CHARGE 1 CITY HALL 1,Thornton,CO,80229,39.869799,-104.985334,2020
IMC CHARGE 1 TRAIL WINDS 1,Thornton,CO,80241,39.940881,-104.924272,2020
DAWSON CHARGER 1,Lafayette,CO,80026,40.063028,-105.109716,2020
ABESSINIO LLC STADIUM #3,Wilmington,DE,19802,39.760311,-75.553089,2020
RIVERHAUS DC FAST 01,New Braunfels,TX,78130,29.723703,-98.06724,2020
IAD31-EV IAD31-P1.6,Herndon,VA,20171,38.955481,-77.425934,2020
IAD31-EV IAD31-P1.2,Herndon,VA,20171,38.955507,-77.425909,2020
RCEA EV NETWORK WILLOW CREEK,Willow Creek,CA,95573,40.939795,-123.632089,2020
RCEA EV NETWORK MCKINLEYVILLE,McKinleyville,CA,95519,40.942994,-124.103289,2020
RCEA EV NETWORK ATC,Arcata,CA,95521,40.869428,-124.093552,2020
MONTROSE EV 1 DC FAST #2,Montrose,CO,81401,38.481479,-107.876602,2020
WALMART STORE 3290,Kahului,HI,96732,20.877396,-156.454773,2020
SMITHTOWN 21 PULASKI RD,Kings Park,NY,11754,40.885946,-73.258659,2020
64 CHARGER EV 1,Asheville,NC,28803,35.498718,-82.515316,2020
DUNKIN DD HANOVER TWP,Bethlehem,PA,18017,40.679389,-75.386804,2020
"Save Mart 650 (Fresno, CA)",Fresno,CA,93722,36.77166,-119.8633,2020
Wellton Crude Parcel - Dateland AZ,Dateland,AZ,85333,32.79896,-113.54067,2020
"Walmart 1231 (Thornton, CO)",Thornton,CO,80229,39.87568,-104.98436,2020
"Simon Woodburn Premium Outlets (Woodburn, OR)",Woodburn,OR,97071,45.15742,-122.87591,2020
"Sam's Club 6357 (Annapolis,MD)",Annapolis,MD,21401,38.98946,-76.55072,2020
SANTA ANA CIVIC CENTER #2,Santa Ana,CA,92701,33.750153,-117.87293,2020
CHADRON CHADRON 1,Chadron,NE,69337,42.831033,-102.999904,2020
SO. SIOUX CITY FC STATION 1,South Sioux City,NE,68776,42.465243,-96.429321,2020
HP PUBLIC HIGHLND PRK PS2,Highland Park,NJ,8904,40.497789,-74.421834,2020
FOOD CITY FOOD CITY #629,Johnson City,TN,37604,36.32396,-82.393432,2020
"Save Mart 651 (Fresno, CA)",Fresno,CA,93710,36.82196,-119.77134,2020
North Hills,Raleigh,NC,27609,35.83788,-78.642,2013
Midtown Plaza,Raleigh,NC,27609,35.834809,-78.635398,2015
DC CORRIDOR CORONA K DC3,Corona,CA,92879,33.898988,-117.556885,2020
CITY OF NPR GLORIA SWANSON,New Port Richey,FL,34652,28.250535,-82.720694,2020
VOMP VILLAGE HALL 1,Mount Prospect,IL,60056,42.065174,-87.93597,2020
RMLD ADI GAR1STA4 GW,Wilmington,MA,1887,42.531089,-71.144382,2020
ITCG LLC STATION 1,Traverse City,MI,49684,44.765087,-85.62523,2020
DAL PARKING DAL GARAGE B2,Dallas,TX,75235,32.842029,-96.848096,2020
"Walmart 1358 - Walterboro, SC",Walterboro,SC,29488,32.9332,-80.68932,2020
"Walmart 1006 - Cordele, GA",Cordele,GA,31015,31.96344,-83.76263,2020
"Brixmor Village West (Allentown, PA)",Allentown,PA,18104,40.59764,-75.52636,2020
Wawa - Tesla Supercharger,Palm Coast,FL,32164,29.476293,-81.206367,2020
"Firebaugh, CA - Tesla Supercharger",Firebaugh,CA,93622,36.639154,-120.625877,2020
Target - Tesla Supercharger,Cupertino,CA,95014,37.324798,-122.036974,2020
Target - Tesla Supercharger,Hesperia,CA,92345,34.424815,-117.385845,2020
Balboa Mesa - Tesla Supercharger,San Diego,CA,92111,32.819686,-117.179721,2020
Target - Pacific Commons - Tesla Supercharger,Fremont,CA,94538,37.502176,-121.967456,2020
Bravo Farms Cheese Factory - Tesla Supercharger,Traver,CA,93673,36.448917,-119.486685,2020
Lot 13 - Tesla Supercharger,Bishop,CA,93514,37.36063,-118.396576,2020
Target - Tesla Supercharger,Woodland,CA,95776,38.671345,-121.723886,2020
"Smith Haven Mall, Lake Grove NY",Lake Grove,NY,11755,40.864533,-73.127982,2020
Woodland Gateway - Red Robin,Woodland,CA,95776,38.670844,-121.72689,2020
City of San Dimas - Municipal Parking Lot,San Dimas,CA,91773,34.107221,-117.807995,2020
University of La Verne - Parking Structure,La Verne,CA,91750,34.098845,-117.772986,2020
University of La Verne - Parking Lot S,La Verne,CA,91750,34.098964,-117.777723,2020
Glass Nickel Pizza Co - Madison East,Madison,WI,53704,43.094361,-89.341337,2020
Pittsburgh-Wexford - Tesla Service Center,Wexford,PA,15090,40.64646,-80.07136,2020
Beechwood Farms Nature Reserve,Pittsburgh,PA,15238,40.543239,-79.905389,2020
Garden of Etna - Community Garden,Pittsburgh,PA,15223,40.496272,-79.945604,2020
Emanate Health Inter-Community Hospital,Covina,CA,91723,34.087756,-117.892604,2020
Extended Stay America - Fremont - Fremont Blvd South,Fremont,CA,94538,37.489936,-121.947158,2020
Providence - Newberg Medical Center - South,Newberg,OR,97132,45.308144,-122.933351,2020
Main Location,Annapolis,MD,21401,38.97422,-76.549853,2020
WATER GARDEN P1 STATION 01,Santa Monica,CA,90404,34.029312,-118.470992,2020
SPEEDWASH VS2 WASH,Victorville,CA,92392,34.507228,-117.332063,2020
STANFORD CD STATION 6,Stanford,CA,94305,37.425463,-122.159755,2020
INDUSPADCHARGER STATION 2,Lawrence,MA,1841,42.716631,-71.182033,2020
MOTM DEER PARK,Deer Park,NY,11729,40.761171,-73.300903,2020
SWL SARANAC 1.3,Saranac Lake,NY,12983,44.32269,-74.12324,2020
MUNI. PARK. LOT STATION 1,Kutztown,PA,19530,40.515753,-75.777184,2020
NorthPointe Apartment Homes,Greenville,SC,29601,34.860629,-82.385605,2019
Montage Health - RR Building A,Monterey,CA,93940,36.578929,-121.813449,2018
Montage Health - RR 10 Ragsdale,Monterey,CA,93940,36.577741,-121.823788,2018
PLATINUM PARK 2100 ROSS EV,Dallas,TX,75201,32.787218,-96.797536,2020
RICHMOND VT TOWN CENTER,Richmond,VT,5477,44.402789,-72.995071,2020
Walmart 959 Bushnell,Bushnell,FL,33513,28.6668,-82.13859,2020
"BoA Hillsdale CA5-143 (San Mateo, CA)",San Mateo,CA,94403,37.54004,-122.3029,2020
Salem Oak Vineyards,Pedricktown,NJ,8067,39.761564,-75.409912,2020
5th & Spurgeon Parking Garage - Tesla Supercharger,Santa Ana,CA,92701,33.748783,-117.865797,2020
Idylwood Plaza - Tesla Supercharger,Falls Church,VA,22043,38.902531,-77.203257,2020
Public Market - Tesla Supercharger,Emeryville,CA,94608,37.840281,-122.294041,2020
The Domain - Tesla Supercharger,Austin,TX,78758,30.402497,-97.724726,2020
Jack London Square Market Garage #4 - Tesla Supercharger,Oakland,CA,94607,37.794181,-122.272388,2020
Marketplace at El Paseo - Tesla Supercharger,Fresno,CA,93722,36.832117,-119.908476,2020
Westfield Montgomery Mall,Bethesda,MD,20817,39.0241245,-77.1478905,2020
The Shops at La Cantera Anthropologie,San Antonio,TX,78256,29.5937265,-98.6146095,2020
The Shops at La Cantera Nordstrom,San Antonio,TX,78256,29.5939405,-98.616737,2020
The Shops at La Cantera DCFC,San Antonio,TX,78256,29.593532,-98.615984,2020
The Shops at La Cantera PF Chang's,San Antonio,TX,78256,29.5930695,-98.6161075,2020
The Shops at La Cantera Pottery Barn,San Antonio,TX,78256,29.5944285,-98.614557,2020
Albertsons 2975 Van Buren Blvd.. Riverside	CA,Riverside,CA,92503,33.9096455,-117.4360365,2020
EZ Trip Travel Center #1275,Madera,CA,93637,36.924196,-120.026783,2020
Homewood Suites by Hilton - Lynnwood Seattle Everett,Lynnwood,WA,98037,47.833778,-122.268338,2020
Oklahoma Aquarium,Jenks,OK,74037,36.01898819,-95.95800042,2020
Children's Museum of Southern Minnesota,Mankato,MN,56001,44.16196,-94.013086,2020
Best Western - Hawthorne Terrace,Chicago,IL,60657,41.944195,-87.645488,2020
United States Postal Service,Essex,CT,6426,41.352602,-72.389958,2020
Jenkintown Police Department,Jenkintown,PA,19046,40.094055,-75.126448,2020
Inovis Energy - Main St,Franklin,MA,2038,42.08596277836874,-71.40014903439331,2020
Inovis Energy - Central Ave,Franklin,MA,2038,42.080249,-71.380815,2020
Inovis Energy - South St,Southbridge,MA,1550,42.077381,-72.042089,2020
Energy Square,Kingston,NY,12401,41.928591,-74.004355,2020
Hilton Garden Inn - Pittsfield,Pittsfield,MA,1201,42.408304,-73.265547,2020
Hilton - Tesla Supercharger,Stockton,CA,95207,37.984877,-121.336342,2020
Merritt River Apartments,Norwalk,CT,6851,41.145173,-73.427402,2020
Imperial Parking,New York,NY,10016,40.744011,-73.974115,2020
Econolodge Inn & Suites Maingate Central,Kissimmee,FL,34746,28.317045,-81.468698,2020
Orleans At Fannin Station station location,Houston,TX,77045,29.660028,-95.406674,2019
Station Location,Orlando,FL,32819,28.460239,-81.463484,2019
PV CORP CENTER STATION 1,Scottsdale,AZ,85254,33.596549,-111.977082,2020
YHB LONG BEACH STATION 1,Long Beach,CA,90815,33.804719,-118.142235,2020
YHB LONG BEACH STATION 5,Long Beach,CA,90815,33.804434,-118.14087,2020
YHB LONG BEACH STATION 7,Long Beach,CA,90815,33.80468,-118.141362,2020
SANTANA ROW B1 STATION 04,San Jose,CA,95128,37.318931,-121.946635,2020
PEPPERDINE U. VISITOR LOT 1,Malibu,CA,90265,34.039408,-118.706343,2020
FPL EVOLUTION BOCARATONCITY2,Boca Raton,FL,33432,26.35195,-80.089974,2020
FPL EVOLUTION BOCARATONCITY1,Boca Raton,FL,33431,26.387376,-80.113585,2020
FPL EVOLUTION BOCARATONCITY3,Boca Raton,FL,33432,26.354818,-80.088955,2020
KUM & GO NORTHWOOD DCFC2,Northwood,IA,50459,43.444676,-93.357879,2020
COUNTY COMPLEX ORLEANS COURT,Orleans,MA,2653,41.79915,-69.9882,2020
PILGRIM PARKING 650 KENDALL(P1),Cambridge,MA,2142,42.364605,-71.08098,2020
AVID AVID HOTEL 1,Revere,MA,2151,42.420337,-71.002205,2020
HENNEPIN COUNTY AUGSBURG PARK,Minneapolis,MN,55423,44.873424,-93.278995,2020
GOLDEN ARROW GOLDEN 1.2,Lake Placid,NY,12946,44.286465,-73.984314,2020
STATION 4TH FL MOTORGATE #1,New York,NY,10044,40.764429,-73.946793,2020
DEMCO TRUHILTONCHARGE,Vestal,NY,13850,42.096362,-75.987614,2020
BROOKFIELD PROP 1600 SMITH,Houston,TX,77002,29.755268,-95.37281,2020
SEDONA RANCH SR-1,San Antonio,TX,78232,29.603402,-98.463309,2020
ESTATESNW EN-1,San Antonio,TX,78232,29.603402,-98.463316,2020
BROOKFIELD PROP 701 JEFFERSON,Houston,TX,77002,29.752687,-95.371544,2020
MB PLANO STATION #1,Plano,TX,75024,33.061901,-96.828381,2020
WRIGHT HOMES STATION #2,Draper,UT,84020,40.525585,-111.87667,2020
BALDWIN SUBWAY BALDWIN SUBWAY,Baldwin,WI,54002,44.939605,-92.370884,2020
UW LOT 76,Madison,WI,53705,43.079247,-89.42891,2020
UW LOT 46,Madison,WI,53715,43.07255,-89.39749,2020
UW LOT 83,Madison,WI,53703,43.072857,-89.39595,2020
AVENTINE APTS EV SPC 3 & 4,Aliso Viejo,CA,92656,33.580076,-117.73951,2020
HIEX DELAND STATION 1,DeLand,FL,32724,28.988595,-81.298928,2020
FOREST STATION 004,Jacksonville,FL,32204,30.321346,-81.676818,2020
GR. LAWRENCE GRL6,Andover,MA,1810,42.691048,-71.19431,2020
854ELLICOTT 134 HIGH ST 6,Buffalo,NY,14203,42.901003,-78.863841,2020
854ELLICOTT 134 HIGH ST 3,Buffalo,NY,14203,42.900863,-78.86391,2020
854ELLICOTT 134 HIGH ST 10,Buffalo,NY,14203,42.901008,-78.863625,2020
BEST WESTERN PL BEST 1.1,East Syracuse,NY,13057,43.090446,-76.08658,2020
VISTA DEL NORTE VDN - 1,San Antonio,TX,78216,29.561943,-98.509166,2020
WESTOVER HILLS VWH - 1,San Antonio,TX,78251,29.45132,-98.679162,2020
WYNDHAMELP WYNDHAM 1,EL PASO,TX,79925,31.796476,-106.396836,2020
AUSTIN DOT PDC EV #3,Austin,TX,78752,30.32592,-97.708895,2020
Garberville-One LogHouse,Garberville,CA,95542,40.00969,-123.79012,2020
Legacy at Firetower,Winterville,NC,28590,35.5521,-77.370754,2020
MORRISON CHAND MORRISON ST1,Chandler,AZ,85226,33.306995,-111.909676,2020
"FOOTHILL-DEANZA STATION #1, #2",Los Altos Hills,CA,94022,37.360118,-122.130649,2020
TOWN OF FRASER LIONS PONDS,Fraser,CO,80442,39.943184,-105.809816,2020
TCR TOWNE EV STATION 3,Albany,NY,12205,42.704114,-73.81374,2020
TCR TOWERS EV STATION 3,Albany,NY,12205,42.711889,-73.809738,2020
"Walmart 1773 - Newport News, VA",Newport News,VA,23602,37.11959,-76.50742,2020
"Walmart 2152 - Albany, NY",Albany,NY,12205,42.69456,-73.84844,2020
Simon-Simth Haven Mall,Lake Grove,NY,11755,40.86245,-73.12875,2020
Vibe Master Home Owner Association,Palm Springs,CA,92262,33.820527,-116.515217,2020
GEORGIA POWER COLUMBUS DC2,Columbus,GA,31907,32.506032,-84.94138,2020
ARCH DENTAL STATION 1,Madison Heights,MI,48071,42.483004,-83.109388,2020
"Walmart 5154 (Rosemead, CA)",Rosemead,CA,91770,34.0509,-118.08359,2020
Pala Road Park & Ride,Fallbrook,CA,92028,33.32967,-117.162428,2020
