Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate,Target,Model Year,Manufacturer,Model
0,0,0,0,125000.0,2,1,1,3,249.95,0,7.18,4,55,0,3,15347,1.0,2014,9,6
0,0,0,0,275000.0,-3,1,1,2,689.72,0,29.39,4,55,0,4,10020,1.0,2013,10,16
0,0,0,0,225000.0,0,1,0,3,333.04,1,16.17,2,35,1,2,7384,1.0,2013,12,10
0,0,0,0,275000.0,2,1,1,4,254.09,0,23.48,5,45,0,2,17193,1.0,2012,9,6
0,0,1,0,75000.0,2,0,0,2,231.63,0,22.55,3,65,0,3,17052,1.0,2013,9,6
0,0,0,0,175000.0,2,1,1,3,333.92,0,19.83,4,55,1,3,8416,1.0,2013,9,6
1,0,0,0,125000.0,2,1,1,2,435.1,0,3.56,2,55,1,3,8815,1.0,2013,9,6
0,0,0,0,325000.0,1,1,1,4,444.28,0,14.78,4,35,0,2,6545,1.0,2013,9,6
1,0,0,0,375000.0,2,1,1,4,180.55,0,10.57,5,45,0,4,8292,1.0,2014,7,1
0,0,0,0,275000.0,2,1,1,4,246.48,5,10.83,2,65,0,2,15000,1.0,2014,11,8
0,0,1,0,125000.0,2,0,0,4,420.55,0,7.49,3,45,0,2,9381,1.0,2014,10,16
0,0,0,0,425000.0,0,1,1,3,87.34,0,2.56,3,45,0,4,6654,1.0,2014,0,18
1,1,0,1,325000.0,2,1,1,4,359.28,0,14.55,2,55,0,3,10962,1.0,2012,9,6
0,0,0,0,225000.0,-2,1,1,3,264.36,0,9.98,4,45,0,2,6690,1.0,2015,2,0
0,0,1,0,125000.0,2,1,1,4,348.21,0,1.79,2,45,0,2,10714,1.0,2011,9,6
0,0,0,0,325000.0,1,1,1,4,416.64,0,18.51,3,45,0,2,15272,1.0,2014,12,10
0,0,0,0,75000.0,2,1,1,3,217.51,0,5.24,4,25,0,2,3000,1.0,2014,3,5
0,0,0,0,125000.0,0,1,1,2,655.36,0,17.3,5,35,1,4,8285,1.0,2013,2,0
0,1,0,0,225000.0,2,1,1,3,340.87,0,26.81,2,55,0,2,24600,1.0,2013,12,10
0,0,0,0,175000.0,0,1,1,3,380.56,0,5.5,4,45,1,3,9921,1.0,2014,7,1
0,0,0,0,125000.0,2,1,1,3,169.88,0,6.67,2,55,0,2,10363,1.0,2013,9,6
0,0,0,0,175000.0,0,1,1,2,127.73,25,2.18,1,65,0,1,10615,1.0,2014,11,8
0,0,1,0,325000.0,2,1,1,4,192.94,0,13.83,2,55,0,3,5717,1.0,2013,9,6
1,0,0,0,225000.0,2,1,1,2,210.59,12,29.0,4,45,0,4,23730,1.0,2012,11,8
0,0,0,0,225000.0,2,1,1,4,205.27,0,22.71,4,55,0,4,12654,1.0,2013,9,6
0,0,1,0,225000.0,1,1,0,4,411.42,0,14.24,3,45,0,2,8571,1.0,2013,2,0
0,0,0,0,125000.0,2,0,1,2,237.87,0,1.68,3,35,0,3,6074,1.0,2014,10,16
0,0,0,0,175000.0,2,1,1,2,323.97,0,9.2,3,35,1,2,4266,1.0,2011,9,6
1,0,0,0,175000.0,0,1,0,3,98.06,0,17.61,2,45,0,2,8828,1.0,2013,2,0
0,0,0,0,125000.0,2,1,1,2,82.54,0,37.22,4,45,0,2,13338,1.0,2014,3,5
0,0,1,0,125000.0,2,1,1,2,139.13,0,28.86,2,65,0,2,14264,1.0,2011,9,6
0,0,0,0,175000.0,2,1,1,3,549.42,10,92.25,3,55,0,3,15428,1.0,2014,11,8
0,0,0,0,225000.0,1,1,1,3,141.52,0,2.11,2,65,0,2,5441,1.0,2011,9,6
0,0,0,0,125000.0,-2,1,1,3,373.19,0,32.29,2,45,0,3,15929,1.0,2011,9,6
0,0,1,0,175000.0,2,1,1,3,237.69,2,15.8,2,45,0,1,12777,1.0,2013,11,8
0,0,0,0,125000.0,2,1,1,4,706.62,0,10.24,2,65,0,3,9290,1.0,2012,9,6
0,0,0,0,275000.0,2,1,1,4,275.05,3,15.92,4,45,1,4,17559,1.0,2013,11,8
0,0,1,0,125000.0,2,1,1,3,426.62,0,30.16,3,55,0,3,9655,1.0,2012,9,6
0,0,0,0,75000.0,0,1,1,3,461.23,0,9.98,4,55,0,3,9176,1.0,2014,4,4
0,0,0,0,275000.0,-2,0,0,4,419.22,0,40.14,2,45,0,3,19466,1.0,2015,9,6
0,0,1,0,175000.0,1,1,1,3,137.26,0,4.75,5,45,0,3,10363,1.0,2014,9,6
0,0,1,0,175000.0,2,1,1,3,832.54,0,11.02,2,65,1,2,10153,1.0,2014,10,16
0,0,0,0,175000.0,-2,1,1,4,249.83,0,1.38,3,35,0,3,6108,1.0,2013,4,4
0,0,1,0,175000.0,-3,1,1,3,702.86,0,22.69,3,55,0,3,13846,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,3,112.52,0,1.73,1,45,1,3,5305,1.0,2014,2,0
0,0,0,0,225000.0,1,1,1,4,448.29,0,10.23,5,45,0,3,26400,1.0,2014,2,0
0,0,0,0,125000.0,1,1,1,4,282.81,0,30.47,4,35,0,3,11538,1.0,2013,3,5
0,1,0,0,325000.0,2,1,1,3,484.5,0,40.93,5,65,0,4,21771,1.0,2014,9,6
0,0,0,0,125000.0,2,1,1,4,363.97,0,3.0,5,55,0,3,6720,1.0,2013,9,6
1,0,1,0,275000.0,2,1,1,3,387.56,25,4.19,5,65,0,3,16323,1.0,2013,11,8
1,0,1,0,225000.0,2,1,1,4,322.23,1,15.67,3,55,0,3,3270,1.0,2015,11,8
1,0,0,0,75000.0,2,1,1,2,197.82,0,3.1,3,35,0,2,3954,1.0,2015,2,0
0,0,0,0,125000.0,1,1,1,4,327.76,0,15.56,2,35,1,2,8485,1.0,2014,2,0
1,0,0,0,125000.0,2,1,0,4,157.05,0,0.4,2,65,1,3,8470,1.0,2012,3,5
1,0,0,0,175000.0,0,0,1,2,201.1,0,40.11,3,45,0,4,9944,1.0,2015,6,12
0,0,1,0,175000.0,2,1,1,4,107.45,0,26.11,3,55,1,3,12686,1.0,2013,9,6
0,0,0,0,75000.0,2,1,1,3,461.89,0,28.61,2,55,1,2,10909,1.0,2014,9,6
0,0,0,0,275000.0,1,1,1,3,488.63,0,12.26,4,55,1,2,15457,1.0,2013,12,10
0,0,0,0,375000.0,2,1,0,3,270.73,2,2.95,1,55,1,1,9000,1.0,2013,11,8
0,1,0,0,50000.0,2,0,0,3,38.07,8,10.26,1,35,0,1,9554,1.0,2013,9,6
0,0,0,0,275000.0,0,1,1,4,390.43,0,19.9,4,35,0,3,13780,1.0,2014,9,6
0,0,0,0,275000.0,2,1,1,2,700.68,0,24.66,2,65,0,3,1194,1.0,2014,0,18
0,0,0,0,50000.0,2,1,1,2,89.38,0,7.66,2,65,0,2,11760,1.0,2013,12,10
0,0,0,0,325000.0,2,1,1,4,269.24,0,17.12,4,55,0,3,5512,1.0,2014,0,18
0,0,0,0,225000.0,0,1,1,3,267.32,0,24.0,4,55,1,3,12545,1.0,2014,9,6
0,0,0,0,325000.0,0,1,1,3,554.48,0,21.11,4,55,0,2,9958,1.0,2011,9,6
0,0,0,0,175000.0,2,1,1,3,190.2,0,21.79,4,45,0,2,9600,1.0,2014,7,1
1,0,0,0,225000.0,2,1,1,4,407.51,0,18.39,4,45,0,3,4800,1.0,2015,9,6
0,0,0,0,325000.0,2,1,1,3,641.99,1,5.11,3,55,1,4,6923,1.0,2013,11,8
0,1,1,0,225000.0,0,1,1,3,49.59,0,19.03,3,55,0,3,5764,1.0,2012,11,8
1,0,0,0,125000.0,1,0,0,2,276.82,0,22.49,2,35,0,2,12000,1.0,2015,2,0
0,0,0,0,75000.0,0,1,1,3,106.25,0,30.7,3,35,0,2,10125,1.0,2012,9,6
0,0,0,0,375000.0,2,0,0,4,195.96,0,12.86,2,35,1,2,8800,1.0,2013,9,6
0,0,0,0,75000.0,0,0,0,2,271.93,1,12.84,4,35,0,3,10338,1.0,2013,9,6
0,0,0,0,175000.0,2,0,1,3,418.91,0,3.35,2,45,1,3,3360,1.0,2015,2,0
0,0,0,0,175000.0,-1,1,1,3,392.79,0,7.72,4,55,0,2,11248,1.0,2013,12,10
0,0,0,0,50000.0,2,0,1,4,149.64,1,1.2,1,65,0,1,5618,1.0,2014,11,8
0,1,0,0,175000.0,2,0,0,3,125.93,0,20.22,4,45,0,2,10200,1.0,2015,9,6
0,0,1,0,375000.0,2,1,1,4,348.6,1,17.43,3,65,0,2,9230,1.0,2013,11,8
1,0,0,0,275000.0,2,0,0,4,308.63,0,42.08,4,35,1,2,15555,1.0,2013,9,6
0,0,0,0,125000.0,0,1,0,4,66.79,0,32.54,4,35,0,2,10032,1.0,2013,9,6
1,0,0,0,125000.0,1,1,1,3,866.85,2,2.68,2,65,0,4,11137,1.0,2013,11,8
0,0,0,0,75000.0,1,1,1,3,389.12,0,10.04,5,55,0,2,13440,1.0,2014,9,6
0,0,0,0,125000.0,-2,1,1,4,130.49,0,9.07,4,45,0,4,5634,1.0,2013,9,6
0,0,0,0,275000.0,0,1,0,4,336.7,2,1.83,4,45,0,4,8400,1.0,2014,9,6
0,0,1,0,225000.0,2,1,1,2,311.16,0,12.07,2,55,0,3,6455,1.0,2012,9,6
0,0,0,0,175000.0,2,1,1,2,199.76,0,2.06,3,55,1,3,4612,1.0,2015,2,0
0,0,1,0,175000.0,2,1,1,3,399.16,0,49.51,4,55,0,2,21600,1.0,2014,12,10
0,0,1,0,175000.0,-2,1,1,3,601.32,0,17.08,2,55,0,3,10800,1.0,2014,2,0
0,0,0,0,75000.0,-2,1,1,2,478.54,0,3.59,4,35,0,2,12400,1.0,2012,9,6
0,0,0,0,125000.0,-2,1,1,3,274.72,0,21.69,3,55,0,3,11133,1.0,2015,2,0
0,0,0,0,75000.0,2,0,1,3,354.59,2,18.01,2,35,0,3,9494,1.0,2014,9,6
0,0,0,0,275000.0,0,1,1,3,332.65,2,3.33,4,45,0,3,9600,1.0,2012,9,6
1,0,0,0,175000.0,2,1,1,3,279.74,0,6.69,3,55,1,2,13011,1.0,2014,12,10
0,0,1,0,175000.0,0,1,1,2,353.56,5,3.13,4,55,0,4,10941,1.0,2013,9,6
0,0,1,0,125000.0,2,1,1,3,159.31,0,39.37,3,45,1,4,3400,1.0,2015,2,0
0,0,0,0,175000.0,1,1,1,3,552.82,0,4.94,2,65,0,3,4132,1.0,2014,3,5
0,0,0,0,325000.0,2,1,1,3,359.91,0,2.87,4,45,0,4,5400,1.0,2015,2,0
0,0,0,0,225000.0,0,1,1,2,162.5,0,3.5,4,55,0,3,11631,1.0,2013,9,6
0,0,0,0,75000.0,1,0,0,2,81.84,2,2.38,1,35,1,1,33230,1.0,2011,9,6
0,0,0,0,275000.0,2,1,1,3,191.61,0,25.83,2,65,0,3,10010,1.0,2012,2,0
0,0,0,0,75000.0,2,1,1,2,238.14,0,17.79,3,35,0,2,12801,1.0,2012,9,6
0,0,0,0,225000.0,2,1,1,4,330.26,0,26.09,3,45,0,2,14762,1.0,2014,9,6
0,0,0,0,275000.0,2,1,1,3,257.33,0,23.13,2,65,0,2,10666,1.0,2014,9,6
0,0,0,0,125000.0,-3,1,1,3,929.01,0,29.97,2,65,1,4,13778,1.0,2014,4,4
0,0,0,0,125000.0,2,1,1,4,344.34,0,18.53,5,55,0,3,10650,1.0,2013,9,6
0,0,1,0,125000.0,1,1,1,4,423.73,0,14.95,4,45,0,2,11828,1.0,2014,9,6
0,0,0,0,125000.0,-2,1,1,3,251.36,0,18.06,4,45,0,2,9748,1.0,2013,2,0
0,0,1,0,225000.0,2,1,1,3,402.83,0,29.27,4,55,0,3,16232,1.0,2012,9,6
0,1,0,0,175000.0,2,1,1,3,90.41,1,3.43,1,55,0,2,5604,1.0,2014,0,18
0,0,0,0,75000.0,0,1,1,4,301.08,0,5.76,1,55,0,2,5572,1.0,2014,1,13
0,0,0,0,325000.0,2,1,1,4,472.33,0,34.76,4,45,0,3,14296,1.0,2013,9,6
0,0,0,0,175000.0,0,0,1,4,339.31,0,16.14,4,45,0,2,12000,1.0,2012,9,6
0,0,0,0,275000.0,1,1,1,3,419.65,0,22.74,2,45,1,3,15450,1.0,2013,2,0
0,0,0,0,175000.0,2,1,1,2,390.85,0,18.36,3,65,0,3,12471,1.0,2013,3,5
0,0,0,0,125000.0,2,1,1,4,270.6,0,24.16,3,55,0,4,12157,1.0,2013,9,6
0,0,0,0,225000.0,2,1,1,3,1050.37,0,14.46,3,45,0,4,12750,1.0,2014,0,18
0,0,0,0,125000.0,2,0,0,3,530.29,1,12.87,3,35,0,2,13048,1.0,2013,9,6
0,0,1,0,175000.0,0,1,1,4,466.51,0,4.73,5,55,0,3,7500,1.0,2013,9,6
0,1,0,0,325000.0,0,1,1,3,396.46,0,20.42,2,45,0,2,11200,1.0,2015,9,6
0,0,1,0,225000.0,-1,1,1,3,577.69,0,31.82,3,45,0,2,12774,1.0,2012,9,6
1,1,0,0,275000.0,2,1,1,3,419.45,0,14.09,4,45,1,2,8400,1.0,2014,9,6
0,0,0,0,50000.0,1,1,1,2,275.18,0,18.51,2,55,1,3,4589,1.0,2014,9,6
0,0,0,0,175000.0,2,1,1,4,108.2,0,22.05,2,45,1,2,4000,1.0,2014,9,6
0,0,0,0,225000.0,0,0,0,4,317.26,0,14.67,4,45,1,2,7661,1.0,2013,9,6
0,0,0,1,125000.0,2,1,1,3,477.51,0,27.84,4,55,0,4,11026,1.0,2013,12,10
0,0,0,0,175000.0,-1,1,1,3,278.3,0,5.51,4,55,0,2,16240,1.0,2012,9,6
0,0,0,0,125000.0,2,1,1,4,408.55,0,42.21,4,45,0,2,9847,1.0,2013,3,5
0,0,0,0,125000.0,2,1,1,4,589.67,0,6.52,4,45,0,2,7962,1.0,2014,1,13
0,0,0,0,75000.0,2,1,0,3,614.15,0,13.74,4,55,0,4,10875,1.0,2014,4,4
0,0,0,0,75000.0,2,1,0,3,111.34,1,12.17,2,45,0,2,13090,1.0,2013,2,0
0,0,1,0,175000.0,-2,1,0,3,460.44,5,15.18,4,35,0,2,20914,1.0,2012,11,8
0,0,0,0,175000.0,2,1,1,3,124.57,0,5.82,4,45,0,3,12200,1.0,2014,9,6
0,1,1,0,325000.0,2,1,1,3,358.28,20,25.39,4,45,0,3,18938,1.0,2013,11,8
0,0,0,0,175000.0,2,1,1,4,379.81,2,17.55,4,45,0,2,8958,1.0,2013,11,8
0,0,0,0,275000.0,1,1,1,4,189.38,0,26.51,3,45,0,3,13720,1.0,2015,9,6
0,0,1,0,275000.0,2,1,1,3,243.08,0,9.02,4,45,1,2,5708,1.0,2015,0,18
0,0,0,0,125000.0,0,1,1,4,388.61,0,14.86,3,45,1,2,10080,1.0,2013,9,6
0,0,0,0,225000.0,2,1,1,4,483.94,1,44.74,3,35,0,2,17500,1.0,2013,11,8
0,0,0,0,175000.0,2,1,1,4,60.19,0,11.35,4,35,0,2,8666,1.0,2015,9,6
0,0,0,0,125000.0,1,1,1,4,941.2,0,9.43,5,45,0,4,7846,1.0,2013,9,6
0,0,0,0,375000.0,2,1,1,4,558.76,5,68.16,2,55,0,3,20145,1.0,2013,11,8
0,0,0,0,175000.0,2,1,1,4,454.67,0,10.91,2,55,1,3,4965,1.0,2012,3,5
0,0,0,0,425000.0,2,1,1,4,216.58,0,17.29,4,45,0,2,12727,1.0,2013,9,6
0,0,1,0,75000.0,2,0,1,2,144.58,0,12.14,2,65,1,2,7466,1.0,2014,2,0
0,0,0,0,125000.0,2,0,0,4,293.91,0,25.75,3,35,1,2,12375,1.0,2012,9,6
0,0,0,0,225000.0,0,0,0,4,264.74,0,18.45,3,45,0,3,10560,1.0,2014,3,5
0,0,1,0,225000.0,0,1,0,4,488.42,0,26.3,2,45,0,2,9042,1.0,2014,1,13
0,0,0,0,375000.0,1,1,1,4,290.83,0,32.24,3,55,0,3,11124,1.0,2013,9,6
0,0,0,0,275000.0,2,0,0,4,202.49,0,1.6,4,35,0,2,1200,1.0,2012,9,6
0,0,0,0,125000.0,2,1,1,3,261.03,0,14.54,3,65,0,3,16332,1.0,2013,9,6
0,1,0,0,125000.0,2,1,1,4,403.39,0,6.63,3,25,0,3,10687,1.0,2013,9,6
0,0,0,0,175000.0,2,0,0,3,71.32,0,13.32,2,35,0,2,17419,1.0,2014,9,6
0,0,1,0,125000.0,2,1,1,4,321.25,0,27.28,3,55,0,3,11333,1.0,2015,3,5
0,0,0,0,125000.0,1,1,1,4,421.96,0,2.97,3,35,1,2,5841,1.0,2013,9,6
0,0,1,0,375000.0,2,1,1,4,128.27,0,8.89,3,45,0,2,10442,1.0,2014,9,6
0,0,1,0,225000.0,2,1,1,4,121.52,0,12.24,4,45,0,2,7196,1.0,2011,9,6
0,0,0,0,325000.0,2,1,1,3,183.72,1,30.12,4,55,0,4,15878,1.0,2013,11,8
0,0,0,0,225000.0,2,1,1,4,314.54,0,23.1,2,65,0,4,3071,1.0,2013,2,0
0,0,0,0,325000.0,2,1,1,3,486.6,12,11.22,3,55,0,3,12500,1.0,2013,4,4
0,0,1,0,275000.0,0,1,1,3,258.43,0,23.71,2,35,0,3,8571,1.0,2015,3,5
0,0,0,0,325000.0,2,1,1,2,427.52,1,1.9,2,55,1,2,15840,1.0,2013,11,8
0,0,0,0,125000.0,2,1,0,3,77.65,0,30.16,3,55,0,4,12355,1.0,2011,9,6
0,0,0,0,225000.0,2,1,0,3,441.66,0,19.9,2,35,0,2,22500,1.0,2015,9,6
0,0,0,0,75000.0,0,1,1,3,193.84,0,11.53,2,35,0,2,11186,1.0,2013,2,0
0,0,1,0,125000.0,2,1,1,4,244.26,0,14.2,2,55,0,2,8835,1.0,2012,9,6
0,0,1,0,275000.0,2,1,1,3,155.87,0,16.02,2,65,0,3,11351,1.0,2012,3,5
0,0,1,0,325000.0,2,1,1,4,430.1,0,4.51,2,45,0,2,6230,1.0,2013,9,6
0,0,1,0,375000.0,1,1,1,3,442.28,0,30.49,2,55,0,3,10950,1.0,2014,0,18
0,0,0,0,425000.0,2,1,1,4,584.92,0,17.05,2,55,1,2,10419,1.0,2014,9,6
0,0,1,0,375000.0,2,1,1,4,93.64,2,3.34,3,65,0,2,13456,1.0,2015,0,18
0,0,0,0,225000.0,2,1,1,2,467.89,0,4.63,5,45,0,3,9349,1.0,2013,9,6
0,0,0,0,75000.0,2,0,0,4,262.42,0,26.3,3,35,0,2,15000,1.0,2015,9,6
0,0,0,0,325000.0,2,1,1,3,99.03,2,11.32,4,45,0,3,9750,1.0,2015,0,18
0,0,0,0,175000.0,2,1,1,3,192.04,0,51.55,3,55,1,2,12165,1.0,2015,0,18
0,0,1,0,225000.0,2,1,1,3,517.7,0,33.32,5,55,0,3,15015,1.0,2015,2,0
1,0,1,0,125000.0,2,1,1,3,115.35,0,21.0,3,55,0,2,8400,1.0,2014,12,10
0,0,0,0,125000.0,0,1,1,3,783.34,0,13.41,2,25,0,2,8978,1.0,2014,3,5
0,0,1,0,125000.0,2,1,1,2,252.16,0,12.92,4,65,0,2,8791,1.0,2014,2,0
0,0,1,0,375000.0,2,1,1,4,43.49,0,7.98,1,65,1,3,5813,1.0,2011,9,6
0,0,0,0,75000.0,1,1,1,3,95.79,1,21.76,1,35,1,1,15000,1.0,2014,9,6
1,0,0,0,175000.0,1,1,1,2,104.96,8,1.51,3,45,0,3,22666,1.0,2013,11,8
0,0,0,0,125000.0,2,1,1,3,120.15,0,6.23,2,65,0,2,10500,1.0,2014,1,13
0,0,0,0,175000.0,0,1,1,3,444.84,0,36.79,3,45,1,3,16363,1.0,2014,9,6
0,0,1,0,125000.0,0,1,1,3,87.92,0,3.56,4,55,0,3,3818,1.0,2014,10,16
0,0,1,0,125000.0,2,1,1,3,251.34,0,4.22,3,65,0,3,6397,1.0,2011,9,6
0,0,1,0,225000.0,2,1,1,3,484.59,1,30.67,2,65,0,3,14285,1.0,2013,11,8
0,1,0,0,275000.0,-3,1,1,4,419.1,0,10.46,3,35,1,2,9540,1.0,2013,9,6
0,0,0,0,225000.0,1,1,1,4,197.29,4,3.64,2,65,0,2,8275,1.0,2012,11,8
0,0,0,0,75000.0,2,1,1,3,129.21,0,13.14,2,55,0,2,9914,1.0,2013,2,0
0,0,0,0,225000.0,2,1,1,4,168.59,0,41.4,4,55,0,3,13162,1.0,2011,9,6
0,0,0,0,275000.0,1,1,1,2,84.33,0,3.98,2,55,1,2,5996,1.0,2013,4,4
0,0,0,0,275000.0,-1,1,1,4,383.04,0,14.03,2,55,0,2,6400,1.0,2014,9,6
0,0,0,0,75000.0,2,1,1,3,257.35,1,2.36,2,35,1,3,20384,1.0,2014,11,8
0,0,0,0,175000.0,1,1,1,3,472.06,0,2.19,3,45,0,2,7200,1.0,2014,3,5
0,0,0,0,175000.0,1,1,1,3,240.16,0,1.8,3,55,0,3,6000,1.0,2013,9,6
0,0,1,0,225000.0,2,1,1,4,182.04,0,23.7,3,55,1,3,6580,1.0,2012,9,6
1,0,0,0,325000.0,0,1,1,4,339.4,0,2.77,5,55,1,3,23894,1.0,2013,12,10
0,0,0,0,275000.0,1,1,1,4,126.38,24,3.26,4,45,0,2,7034,1.0,2012,11,8
0,0,0,0,225000.0,0,1,1,3,430.31,0,31.04,3,45,1,3,13600,1.0,2013,9,6
1,0,0,0,125000.0,2,1,1,3,229.15,0,1.65,3,65,0,3,8851,1.0,2014,2,0
0,0,0,0,75000.0,2,1,1,3,238.03,13,47.44,4,45,0,2,30722,1.0,2013,3,5
0,0,0,0,225000.0,2,1,1,3,171.8,0,14.93,4,45,1,3,8357,1.0,2012,3,5
0,0,0,0,275000.0,1,1,1,3,261.32,0,15.5,3,45,1,2,11325,1.0,2015,9,6
0,0,0,0,225000.0,0,1,1,4,786.95,0,17.38,2,35,0,3,10909,1.0,2014,12,10
0,0,0,0,175000.0,1,1,1,3,360.96,0,13.76,5,45,0,3,11329,1.0,2012,9,6
0,1,0,0,225000.0,2,1,1,4,185.27,0,12.3,4,35,0,2,14800,1.0,2015,9,6
0,0,0,0,75000.0,1,1,0,3,305.08,0,7.82,3,25,0,3,5700,1.0,2014,0,18
0,0,0,0,175000.0,2,1,1,3,136.21,0,4.59,3,45,1,2,10600,1.0,2014,12,10
1,0,0,0,225000.0,2,1,1,4,460.33,0,9.41,2,65,0,3,7000,1.0,2011,9,6
0,0,1,0,225000.0,0,1,1,4,142.35,0,23.02,2,35,0,3,12007,1.0,2013,9,6
0,0,0,0,125000.0,2,0,1,2,557.8,0,21.23,4,35,1,2,9015,1.0,2015,2,0
0,0,0,0,425000.0,1,1,1,4,1021.46,0,19.23,4,55,0,2,10800,1.0,2014,9,6
0,0,0,0,225000.0,2,1,1,2,321.6,0,1.38,3,55,0,2,19176,1.0,2014,2,0
0,0,0,0,225000.0,2,1,1,4,587.71,0,4.34,4,45,0,3,7384,1.0,2014,9,6
0,0,0,0,175000.0,2,1,1,4,61.2,0,19.37,3,55,1,2,9677,1.0,2012,9,6
0,0,0,0,175000.0,0,1,1,3,850.36,0,37.25,4,45,0,3,8000,1.0,2015,9,6
1,0,1,0,125000.0,2,1,1,4,208.35,0,31.43,4,35,0,2,19200,1.0,2015,9,6
1,0,0,0,175000.0,2,1,1,3,376.5,0,11.52,3,45,1,4,7560,1.0,2013,3,5
0,0,0,0,125000.0,2,1,1,4,291.9,0,6.12,4,55,0,2,12000,1.0,2013,9,6
0,0,0,0,75000.0,2,1,1,3,260.66,0,14.19,4,35,1,2,14400,1.0,2014,2,0
0,0,0,0,225000.0,2,1,1,2,232.67,0,16.08,2,65,0,2,14794,1.0,2013,4,4
0,0,1,1,275000.0,1,1,1,4,224.97,0,14.6,2,65,0,3,7865,1.0,2011,9,6
0,0,1,0,375000.0,1,1,1,4,212.75,0,15.05,4,45,0,3,9000,1.0,2013,9,6
0,0,1,0,125000.0,2,1,1,4,256.47,0,15.45,5,45,1,2,12780,1.0,2013,12,10
0,0,0,0,225000.0,-2,1,1,3,146.8,0,14.69,2,55,0,2,12708,1.0,2014,1,13
0,0,1,0,275000.0,2,1,0,3,360.77,0,33.93,2,35,1,4,8641,1.0,2015,2,0
0,0,0,0,175000.0,2,1,1,4,362.04,0,17.74,5,55,0,4,11999,1.0,2013,9,6
1,0,0,0,275000.0,2,1,1,3,398.67,0,21.88,2,55,0,2,11952,1.0,2013,9,6
0,0,0,0,275000.0,0,1,1,3,385.03,0,22.96,4,35,0,2,10909,1.0,2014,3,5
0,0,0,0,125000.0,2,1,1,3,937.6,0,15.6,2,65,0,2,7840,1.0,2014,12,10
0,1,0,0,275000.0,2,1,1,3,215.27,1,2.29,3,55,0,2,6260,1.0,2013,11,8
0,0,0,0,225000.0,2,0,1,4,420.32,0,32.41,3,55,0,3,10201,1.0,2013,9,6
0,0,1,0,325000.0,2,1,1,3,233.0,0,14.85,3,55,0,4,10241,1.0,2012,9,6
1,0,0,0,425000.0,0,1,1,4,366.41,0,14.08,4,45,0,4,15564,1.0,2014,12,10
0,0,0,0,125000.0,2,1,0,4,213.01,0,9.95,2,35,1,2,8240,1.0,2013,9,6
1,1,0,0,175000.0,2,0,1,2,647.02,0,8.15,4,65,0,3,8965,1.0,2013,3,5
0,0,0,0,125000.0,2,0,1,3,372.13,0,24.02,2,35,0,2,12159,1.0,2013,10,16
0,0,1,0,225000.0,2,1,1,3,408.3,0,1.13,5,55,0,2,5000,1.0,2013,9,6
0,0,1,0,175000.0,2,1,1,4,692.24,0,9.78,4,65,0,3,11000,1.0,2013,9,6
0,0,0,0,125000.0,2,1,1,3,812.47,0,0.54,2,55,0,2,3428,1.0,2014,12,10
0,0,0,0,325000.0,0,1,1,4,257.04,0,42.35,5,45,0,3,18783,1.0,2014,0,18
0,0,1,0,225000.0,2,1,1,4,483.68,0,19.51,3,35,0,2,15818,1.0,2014,1,13
0,0,0,0,75000.0,0,1,1,3,339.56,0,19.43,5,45,0,2,6844,1.0,2013,10,16
0,0,1,0,175000.0,-2,1,1,3,289.76,0,0.14,3,45,0,4,14769,1.0,2014,9,6
0,0,0,0,125000.0,2,1,1,3,414.66,1,10.41,2,25,0,3,8330,1.0,2014,9,6
0,0,0,0,425000.0,2,1,1,4,212.33,0,11.91,4,35,1,3,6720,1.0,2014,9,6
0,0,1,0,175000.0,2,1,1,4,184.59,0,35.3,2,45,1,2,15600,1.0,2014,12,10
0,0,0,0,375000.0,2,1,1,4,536.09,0,12.99,2,55,0,3,4464,1.0,2013,11,8
0,0,0,0,175000.0,2,1,0,3,238.84,0,10.91,1,45,0,2,12324,1.0,2014,0,18
0,0,0,0,125000.0,-2,0,0,3,288.77,0,19.9,2,35,1,2,4300,1.0,2014,9,6
0,0,0,0,125000.0,2,1,1,3,454.44,0,1.71,3,55,1,3,5245,1.0,2012,9,6
0,0,0,0,275000.0,-3,1,1,3,301.79,0,23.5,2,45,0,4,12000,1.0,2015,9,6
0,0,0,0,275000.0,2,1,1,4,90.49,0,14.75,4,65,0,2,5769,1.0,2013,9,6
0,0,0,0,225000.0,0,1,1,4,353.34,0,39.64,3,35,0,3,24000,1.0,2013,12,10
0,0,0,0,275000.0,2,0,0,4,71.22,0,24.03,1,55,1,2,6675,1.0,2014,2,0
0,0,0,0,125000.0,2,1,1,3,394.44,0,6.5,2,65,1,2,4289,1.0,2013,10,16
0,0,0,0,50000.0,2,0,1,3,104.08,0,5.01,5,55,1,2,1061,1.0,2014,9,6
0,1,0,0,175000.0,1,1,1,3,108.07,0,5.3,4,45,1,3,12924,1.0,2014,12,10
